conv_id,emotion,dialogue,target_summary,input_text
hit:4980_conv:9960,trusting,Speaker 277:I was recently on a mule ride in the Grand Canyon of Arizona! I really had to put a lot of faith in the mule though  because there were a bunch of sheer drops on the trail! | Speaker 473:That sounds like a lot of fun! Is it hard to ride a mule? I've always heard they are stubborn. | Speaker 277:It is not hard at all to ride a mule.  They just follow the mule in front of them!  So  you have to completely rely on their judgment! | Speaker 473:Huh  well I will definitely have to try that some time. I've always wanted to ride a mule!,I was recently on a mule ride in the Grand Canyon of Arizona!  I really had to put a lot of faith in the mule though_comma_ because there were a bunch of sheer drops on the trail!,emotion: trusting dialogue: Speaker 277:I was recently on a mule ride in the Grand Canyon of Arizona! I really had to put a lot of faith in the mule though  because there were a bunch of sheer drops on the trail! | Speaker 473:That sounds like a lot of fun! Is it hard to ride a mule? I've always heard they are stubborn. | Speaker 277:It is not hard at all to ride a mule.  They just follow the mule in front of them!  So  you have to completely rely on their judgment! | Speaker 473:Huh  well I will definitely have to try that some time. I've always wanted to ride a mule!
hit:4981_conv:9962,hopeful,Speaker 524:this weekend i play in a tourney i think i can win | Speaker 448:That's neat  whats the tournament for? | Speaker 524:its a cornhole tournament for a local fire department | Speaker 448:I love cornhole! I used to play that all the time when I tailgated in college. Good luck!,I am playing in a tournament this weekend_comma_ i think we can win,emotion: hopeful dialogue: Speaker 524:this weekend i play in a tourney i think i can win | Speaker 448:That's neat  whats the tournament for? | Speaker 524:its a cornhole tournament for a local fire department | Speaker 448:I love cornhole! I used to play that all the time when I tailgated in college. Good luck!
hit:4991_conv:9982,anticipating,Speaker 286:I can't wait for when winter arrives. I'm already buying warmer clothes. | Speaker 49:I love winter and wearing sweaters and jeans. This summer heat is too much! | Speaker 286:It is absolutely too much. Here in the South  the heat is outrageous! I use to hate winter time too  now I find myself waiting for it to arrive all summer. | Speaker 49:I live in the south but I'm from the north and that's one think I miss is the cooler weather. I definitely dread the summer as well.,I can't wait for winter time. I'm already doing some shopping for warm clothes.,emotion: anticipating dialogue: Speaker 286:I can't wait for when winter arrives. I'm already buying warmer clothes. | Speaker 49:I love winter and wearing sweaters and jeans. This summer heat is too much! | Speaker 286:It is absolutely too much. Here in the South  the heat is outrageous! I use to hate winter time too  now I find myself waiting for it to arrive all summer. | Speaker 49:I live in the south but I'm from the north and that's one think I miss is the cooler weather. I definitely dread the summer as well.
hit:4996_conv:9992,sad,Speaker 524:my grandma has major back surgery next week  i feel so bad for her | Speaker 463:oh no. is she alright? | Speaker 524:she has a couple bad discs  she has had the surgery before which makes it worse | Speaker 463:so she probably had scar tissue. i hope this one goes better for her.,my grandmother has major back surgery next week_comma_ im not looking forward to it,emotion: sad dialogue: Speaker 524:my grandma has major back surgery next week  i feel so bad for her | Speaker 463:oh no. is she alright? | Speaker 524:she has a couple bad discs  she has had the surgery before which makes it worse | Speaker 463:so she probably had scar tissue. i hope this one goes better for her.
hit:4999_conv:9999,faithful,Speaker 448:I'm faithful I'm going down the right career path for once in my life  so I'm excited for that. | Speaker 524:that is a great feeling  what are you pusuing? | Speaker 448:Web Development and Design.  Something I've been doing as a hobby for years but never pursued it as a career. | Speaker 524:man thats awesome  i have a friend who is in that field and its very interesting,I'm faithful I'm going down the right career path for once in my life.  Took me long enough.,emotion: faithful dialogue: Speaker 448:I'm faithful I'm going down the right career path for once in my life  so I'm excited for that. | Speaker 524:that is a great feeling  what are you pusuing? | Speaker 448:Web Development and Design.  Something I've been doing as a hobby for years but never pursued it as a career. | Speaker 524:man thats awesome  i have a friend who is in that field and its very interesting
hit:5004_conv:10009,impressed,Speaker 397:I had an issue with a package never arriving at my door... thankfully the company had great customer service and replaced it right away | Speaker 463:that's great. it stinkswhen you have to worry about customer service giving you a hard time | Speaker 397:Yes  I'm glad it went smoothly. Not all companies are like that | Speaker 463:exactly. some companies really try to go above and beyond,I had an issue with a package never arriving at my door... thankfully the company had great customer service and replaced it right away,emotion: impressed dialogue: Speaker 397:I had an issue with a package never arriving at my door... thankfully the company had great customer service and replaced it right away | Speaker 463:that's great. it stinkswhen you have to worry about customer service giving you a hard time | Speaker 397:Yes  I'm glad it went smoothly. Not all companies are like that | Speaker 463:exactly. some companies really try to go above and beyond
hit:5017_conv:10034,caring,Speaker 210:She is as caring as mother Theresa | Speaker 387:Did she take care of a bunch of dying kids? | Speaker 210:She loves me and my 12 kids so much you can feel and see love in her eyes | Speaker 387:That is good  it is nice to have a woman like that,She is as nice as mother Theresa,emotion: caring dialogue: Speaker 210:She is as caring as mother Theresa | Speaker 387:Did she take care of a bunch of dying kids? | Speaker 210:She loves me and my 12 kids so much you can feel and see love in her eyes | Speaker 387:That is good  it is nice to have a woman like that
hit:5018_conv:10036,proud,Speaker 448:I'm proud of the college I graduated from  it's no Ivy league school but I loved it. | Speaker 274:What school did you go to? | Speaker 448:Ohio State University. Go Buckeyes! | Speaker 274:Wow!  I'm from that area and love the Buckeyes too!,I'm proud of the college I graduated from.  Brings pride whenever I tell people.,emotion: proud dialogue: Speaker 448:I'm proud of the college I graduated from  it's no Ivy league school but I loved it. | Speaker 274:What school did you go to? | Speaker 448:Ohio State University. Go Buckeyes! | Speaker 274:Wow!  I'm from that area and love the Buckeyes too!
hit:5023_conv:10047,proud,Speaker 286:My son got first place at his very first spelling bee! | Speaker 448:That's great!  Sounds like he's a smart kid! | Speaker 286:He really is! I hope he can continue his love for learning as he ages. | Speaker 448:That's awesome  just keep him on the right path and he'll be the next Elon Musk!,My son won first place at his first spelling bee.,emotion: proud dialogue: Speaker 286:My son got first place at his very first spelling bee! | Speaker 448:That's great!  Sounds like he's a smart kid! | Speaker 286:He really is! I hope he can continue his love for learning as he ages. | Speaker 448:That's awesome  just keep him on the right path and he'll be the next Elon Musk!
hit:5024_conv:10049,guilty,Speaker 139:A while ago I borrowed some money from my brother's wallet. I have been meaning to pay it back but keep forgetting. | Speaker 524:It is really eating me up inside. I will make sure to pay it back with my next paycheck. | Speaker 139:did he know that you borrowed it?,Once I borrowed some money from my brother's wallet. I meant to pay it back but kept forgetting. Now it is really eating me up.,emotion: guilty dialogue: Speaker 139:A while ago I borrowed some money from my brother's wallet. I have been meaning to pay it back but keep forgetting. | Speaker 524:It is really eating me up inside. I will make sure to pay it back with my next paycheck. | Speaker 139:did he know that you borrowed it?
hit:5034_conv:10069,impressed,Speaker 463:i got home and my husband had mowed  cleaned  and got dinner ready | Speaker 523:Sounds like a productive evening! What did you cook? | Speaker 463:we had roasted potatoes with some grilled chicken. | Speaker 523:sounds more healthy than the chic-fil-a that I had! | Speaker 463:haha chic-fil-a is so yummy though,i got home and my husband had mowed_comma_ cleaned_comma_ and got dinner ready,emotion: impressed dialogue: Speaker 463:i got home and my husband had mowed  cleaned  and got dinner ready | Speaker 523:Sounds like a productive evening! What did you cook? | Speaker 463:we had roasted potatoes with some grilled chicken. | Speaker 523:sounds more healthy than the chic-fil-a that I had! | Speaker 463:haha chic-fil-a is so yummy though
hit:5041_conv:10082,anxious,Speaker 126:I was nervous going to the dmv. I hate going there | Speaker 523:Did you have to take a test? | Speaker 126:I just had to fill out paperwork | Speaker 523:That's good. If it's like mine-you had to wait forever!,I was nervous going to the dmv. I hate going there,emotion: anxious dialogue: Speaker 126:I was nervous going to the dmv. I hate going there | Speaker 523:Did you have to take a test? | Speaker 126:I just had to fill out paperwork | Speaker 523:That's good. If it's like mine-you had to wait forever!
hit:5044_conv:10089,proud,Speaker 438:My daughter is doing so well in school that she flew through 3rd grade a year early and is starting 4th grade next week. I'm amazing at how well she's doing! | Speaker 463:that is amazing. children can amazing you if you give them the opportunity | Speaker 438:She is a go getter but things seems to come easily to her which I'm thankful for.  I'm having trouble keeping up! | Speaker 463:it's crazy the things they are learning now. it makes you feel like a dummy ,My daughter is doing so well in school that she flew through 3rd grade a year early and is starting 4th grade next week. I'm amazing at how well she's doing!,emotion: proud dialogue: Speaker 438:My daughter is doing so well in school that she flew through 3rd grade a year early and is starting 4th grade next week. I'm amazing at how well she's doing! | Speaker 463:that is amazing. children can amazing you if you give them the opportunity | Speaker 438:She is a go getter but things seems to come easily to her which I'm thankful for.  I'm having trouble keeping up! | Speaker 463:it's crazy the things they are learning now. it makes you feel like a dummy 
hit:5055_conv:10111,hopeful,Speaker 238:i am hoping to get out early from work on friday | Speaker 27:Big plans? | Speaker 238:i want to go camping for the weekend | Speaker 27:I have never been camping.,i am hoping to get out early from work on friday,emotion: hopeful dialogue: Speaker 238:i am hoping to get out early from work on friday | Speaker 27:Big plans? | Speaker 238:i want to go camping for the weekend | Speaker 27:I have never been camping.
hit:5058_conv:10116,jealous,Speaker 438:I just found out that my sister and her husband are going on a 15 day cruise. Its torture to hear! | Speaker 111:Why is it torture?  | Speaker 438:I haven't been on a vacation in about 8 years.  I really want to go too! I'm excited for her but it does make me feel miserable when I think about it. Such is life though. | Speaker 111:Yeah  maybe next time,I just found out that my sister and her husband are going on a 15 day cruise.  Its torture to hear!,emotion: jealous dialogue: Speaker 438:I just found out that my sister and her husband are going on a 15 day cruise. Its torture to hear! | Speaker 111:Why is it torture?  | Speaker 438:I haven't been on a vacation in about 8 years.  I really want to go too! I'm excited for her but it does make me feel miserable when I think about it. Such is life though. | Speaker 111:Yeah  maybe next time
hit:5069_conv:10139,annoyed,Speaker 322:I dropped my phone in the toilet. | Speaker 273:Sorry to hear about that. Is it still working alright  or under warranty? | Speaker 322:No  it doesn't work.  I am so irritated with myself! | Speaker 273:That stinks. Phones are so important these days. People always give others crap about staring at them all day  but it's because they afford us the ability to do so many things. I hope you're able to get another one soon.,I dropped my phone in the toilet.  I am so irritated with myself.,emotion: annoyed dialogue: Speaker 322:I dropped my phone in the toilet. | Speaker 273:Sorry to hear about that. Is it still working alright  or under warranty? | Speaker 322:No  it doesn't work.  I am so irritated with myself! | Speaker 273:That stinks. Phones are so important these days. People always give others crap about staring at them all day  but it's because they afford us the ability to do so many things. I hope you're able to get another one soon.
hit:5085_conv:10171,annoyed,Speaker 530:The mosquitos are terrible this year. No matter what they keep buzzing around my head. | Speaker 296:I hear you! Have you tried spraying lemon etc on yourself or eating them? Helps me a lot! | Speaker 530:I've tried everything I could find on google and they still bite me. Maybe I just have yummy blood lol. | Speaker 296:Yes  it is usually if you h ave acidic blood I think- too much sugar? Try onions  garlic and lemons  generally stops them from biting me. I HATE misquitos.,These mosquitos keep biting me no matter what I do. I've tried using sprays but they keep biting me.,emotion: annoyed dialogue: Speaker 530:The mosquitos are terrible this year. No matter what they keep buzzing around my head. | Speaker 296:I hear you! Have you tried spraying lemon etc on yourself or eating them? Helps me a lot! | Speaker 530:I've tried everything I could find on google and they still bite me. Maybe I just have yummy blood lol. | Speaker 296:Yes  it is usually if you h ave acidic blood I think- too much sugar? Try onions  garlic and lemons  generally stops them from biting me. I HATE misquitos.
hit:5089_conv:10178,nostalgic,Speaker 273:My little brother is about to enter high school in a week. Makes me remember the years I was in it. It wasn't all bad  but it definitely wasn't all good. I wouldn't mind re-living that period for a little bit though | Speaker 220:I get it  I think I'd like to go back and relive the big events. I miss those the most  football games and dances. | Speaker 273:I was a nerd and never went to those! But I liked the lack of responsibility  and how easy everything was. Classes weren't too hard for me. And I didn't have much trouble with bullying or any of that. I liked the breezy feeling of it all. | Speaker 220:Yeah  there wasn't much to worry about except classes and whatever drama was going around at the time!,My little brother is about to enter high school in a week. Makes me remember the years I was in it. It wasn't all bad_comma_ but it definitely wasn't all good. I wouldn't mind re-living that period for a little bit though.,emotion: nostalgic dialogue: Speaker 273:My little brother is about to enter high school in a week. Makes me remember the years I was in it. It wasn't all bad  but it definitely wasn't all good. I wouldn't mind re-living that period for a little bit though | Speaker 220:I get it  I think I'd like to go back and relive the big events. I miss those the most  football games and dances. | Speaker 273:I was a nerd and never went to those! But I liked the lack of responsibility  and how easy everything was. Classes weren't too hard for me. And I didn't have much trouble with bullying or any of that. I liked the breezy feeling of it all. | Speaker 220:Yeah  there wasn't much to worry about except classes and whatever drama was going around at the time!
hit:5090_conv:10181,jealous,Speaker 530:My neighbor just got a new car and it's gorgeous. I wish I could have a car that nice. | Speaker 1:They might've taken out a loan they can't afford. | Speaker 530:You have a point there. Maybe I should be happy with my old clunker after all lol | Speaker 1:At least it's paid of and you don't have to worry about payments on it.,I wish I had a nice car like my neighbor does. Hers is so new and pretty and mine is old.,emotion: jealous dialogue: Speaker 530:My neighbor just got a new car and it's gorgeous. I wish I could have a car that nice. | Speaker 1:They might've taken out a loan they can't afford. | Speaker 530:You have a point there. Maybe I should be happy with my old clunker after all lol | Speaker 1:At least it's paid of and you don't have to worry about payments on it.
hit:5096_conv:10192,hopeful,"Speaker 296:I am feeling better about the future off and on today. It's always a feeling I try to hold on too.  | Speaker 126:That is a good feeling | Speaker 296:Yes! For sure. It's easy to feel dark about the future  so any good feelings are welcome."". | Speaker 126:I do agree with you",I am feeling better about the future off and on today. It's always a feeling I try to hold on too. It's easy to feel dark about the future_comma_ so any good feelings are welcome.,"emotion: hopeful dialogue: Speaker 296:I am feeling better about the future off and on today. It's always a feeling I try to hold on too.  | Speaker 126:That is a good feeling | Speaker 296:Yes! For sure. It's easy to feel dark about the future  so any good feelings are welcome."". | Speaker 126:I do agree with you"
hit:5099_conv:10199,content,Speaker 1:I gave up dieting a long time ago  and I'm far happier and losing weight slowly | Speaker 320:I can understand that! I actually attempted a diet about a month ago  and it was miserable. What made you give it up? | Speaker 1:Just an endless cycle of losing and gaining. I finally decided to just eat as healthy as possible without thinking about the weight. | Speaker 320:That seems like the best option. It is hard to stick to a diet for a set amount of time. The weight always seems to return.,I gave up dieting a long time ago_comma_ and I'm far happier and losing weight slowly.,emotion: content dialogue: Speaker 1:I gave up dieting a long time ago  and I'm far happier and losing weight slowly | Speaker 320:I can understand that! I actually attempted a diet about a month ago  and it was miserable. What made you give it up? | Speaker 1:Just an endless cycle of losing and gaining. I finally decided to just eat as healthy as possible without thinking about the weight. | Speaker 320:That seems like the best option. It is hard to stick to a diet for a set amount of time. The weight always seems to return.
hit:5126_conv:10252,grateful,Speaker 273:I had to dog-watch my neighbors dogs this weekend. It was really easy  and I stayed at her house during the day since she was out of town  and it was peaceful and let me get work done. When she came back  she gave me $100! I would have done it for free. She's too nice. | Speaker 4:That was very nice of her. What did you do with the money? | Speaker 273:Haven't done anything with it yet. College semester starts  so I'll probably use it to buy one of my textbooks. And yeah  she totally didn't have to do that... I feel kind of bad  especially because of how easy it was to do. | Speaker 4:That is a good use of the 100 bucks. I am sure you will pay it forward at some point.,I had to dog-watch my neighbors dogs this weekend. It was really easy_comma_ and I stayed at her house during the day since she was out of town_comma_ and it was peaceful and let me get work done. When she came back_comma_ she gave me $100! I would have done it for free. She's too nice.,emotion: grateful dialogue: Speaker 273:I had to dog-watch my neighbors dogs this weekend. It was really easy  and I stayed at her house during the day since she was out of town  and it was peaceful and let me get work done. When she came back  she gave me $100! I would have done it for free. She's too nice. | Speaker 4:That was very nice of her. What did you do with the money? | Speaker 273:Haven't done anything with it yet. College semester starts  so I'll probably use it to buy one of my textbooks. And yeah  she totally didn't have to do that... I feel kind of bad  especially because of how easy it was to do. | Speaker 4:That is a good use of the 100 bucks. I am sure you will pay it forward at some point.
hit:5139_conv:10278,impressed,Speaker 448:I'm impressed with how far technology has came in the last 10 years! | Speaker 238:yes technology is great | Speaker 448:Seems like just yesterday smart phones didn't exist. | Speaker 238:yea and now smart phones are everything!,I'm pressed with how far technology has came in the last 10 years.  Seems like just yesterday smart phones didn't exist.,emotion: impressed dialogue: Speaker 448:I'm impressed with how far technology has came in the last 10 years! | Speaker 238:yes technology is great | Speaker 448:Seems like just yesterday smart phones didn't exist. | Speaker 238:yea and now smart phones are everything!
hit:5141_conv:10282,annoyed,Speaker 294:I have a hole in the sole of my only pair of shoes. | Speaker 448:Aw  that's no good  are you going to buy new ones or patch them up? | Speaker 294:I'm too poor to do either  so I'll just have to keep suffering along. | Speaker 448:Sorry to hear that  hopefully someone will help you out with that.,I have a hole in the sole of my only pair of shoes.,emotion: annoyed dialogue: Speaker 294:I have a hole in the sole of my only pair of shoes. | Speaker 448:Aw  that's no good  are you going to buy new ones or patch them up? | Speaker 294:I'm too poor to do either  so I'll just have to keep suffering along. | Speaker 448:Sorry to hear that  hopefully someone will help you out with that.
hit:5141_conv:10283,ashamed,Speaker 448:I'm ashamed to be 28 and still really into gaming. | Speaker 294:Nothing to be ashamed about.  There are lots of people much older that are still into gaming.  If you're really good you could actually make money on it! | Speaker 448:I know I shouldn't be  but I feel like I should focus more on my career  and gaming is definitely not it. | Speaker 294:Hahaha.  Nothing says you can't do both.  Work at work  play after work.,I'm ashamed to be 28 and still really into gaming and watching other people play games.,emotion: ashamed dialogue: Speaker 448:I'm ashamed to be 28 and still really into gaming. | Speaker 294:Nothing to be ashamed about.  There are lots of people much older that are still into gaming.  If you're really good you could actually make money on it! | Speaker 448:I know I shouldn't be  but I feel like I should focus more on my career  and gaming is definitely not it. | Speaker 294:Hahaha.  Nothing says you can't do both.  Work at work  play after work.
hit:5143_conv:10286,anticipating,Speaker 4:I can not wait to go see my grandfather in December. | Speaker 123:That sounds exciting! Are you going to see him for the holidays? | Speaker 4:Yes  I haven't seen him in a few years. | Speaker 123:I hope you have a great time!,I can not wait to go see my grandfather in December.,emotion: anticipating dialogue: Speaker 4:I can not wait to go see my grandfather in December. | Speaker 123:That sounds exciting! Are you going to see him for the holidays? | Speaker 4:Yes  I haven't seen him in a few years. | Speaker 123:I hope you have a great time!
hit:5145_conv:10290,jealous,Speaker 220:My friend got a puppy and I have wanted one forever  life isn't fair! | Speaker 278:Why don't you get one then  so cute. | Speaker 220:I don't have the time to take care of one and train it. | Speaker 278:That sucks. I hope that changes in the future for you.,My friend got a puppy and I have wanted one forever!,emotion: jealous dialogue: Speaker 220:My friend got a puppy and I have wanted one forever  life isn't fair! | Speaker 278:Why don't you get one then  so cute. | Speaker 220:I don't have the time to take care of one and train it. | Speaker 278:That sucks. I hope that changes in the future for you.
hit:5146_conv:10292,content,Speaker 1:I finally moved out of my home  because the neighbors are so annoying. | Speaker 478:That really stinks. Maybe they will take the hint? | Speaker 1:It's long over. I don't live near them anymore. | Speaker 478:Well that's good!,I finally moved out of my home_comma_ because the neighbors are so annoying.,emotion: content dialogue: Speaker 1:I finally moved out of my home  because the neighbors are so annoying. | Speaker 478:That really stinks. Maybe they will take the hint? | Speaker 1:It's long over. I don't live near them anymore. | Speaker 478:Well that's good!
hit:5152_conv:10305,impressed,Speaker 238:it was impressive when lebron signed with the lakers | Speaker 126:Why were you impressed | Speaker 238:cause he had the stones to leave the cavs again.. which was the right move | Speaker 126:I am not sure it was,it was impressive when lebron signed with the lakers,emotion: impressed dialogue: Speaker 238:it was impressive when lebron signed with the lakers | Speaker 126:Why were you impressed | Speaker 238:cause he had the stones to leave the cavs again.. which was the right move | Speaker 126:I am not sure it was
hit:5162_conv:10325,afraid,Speaker 238:i was scared walking home yesterday | Speaker 126:Why were you scared | Speaker 238:cause we live in a dark wooded area  | Speaker 126:I do as well,i was scared walking home yesterday,emotion: afraid dialogue: Speaker 238:i was scared walking home yesterday | Speaker 126:Why were you scared | Speaker 238:cause we live in a dark wooded area  | Speaker 126:I do as well
hit:5166_conv:10333,devastated,Speaker 469:My care just stopped working right before I was about to go on a big road trip. I can't believe it! | Speaker 507:that is such a bomber  will you still be able to go on your trip? | Speaker 469:I have no idea. The garage said it could take weeks to get the new part that I need. | Speaker 507:that's not good at all   have you tried asking for someones car?,My car broke down right before I was about to go on a road trip. I took it to the garage and they said it will take weeks to get the right parts.,emotion: devastated dialogue: Speaker 469:My care just stopped working right before I was about to go on a big road trip. I can't believe it! | Speaker 507:that is such a bomber  will you still be able to go on your trip? | Speaker 469:I have no idea. The garage said it could take weeks to get the new part that I need. | Speaker 507:that's not good at all   have you tried asking for someones car?
hit:5168_conv:10337,annoyed,Speaker 4:Every time I try to eat dinner  a salesman calls me on the phone. | Speaker 294:That is so annoying.  I thought they were not supposed to be allowed to call anymore. | Speaker 4:They still do even thou I am on the do not call list. | Speaker 294:I heard they are based outside of the country and make calls out of reach of the law.  Like I said  ANNOYING!,Everytime I try to eat dinner_comma_ a salesman calls me on the phone.,emotion: annoyed dialogue: Speaker 4:Every time I try to eat dinner  a salesman calls me on the phone. | Speaker 294:That is so annoying.  I thought they were not supposed to be allowed to call anymore. | Speaker 4:They still do even thou I am on the do not call list. | Speaker 294:I heard they are based outside of the country and make calls out of reach of the law.  Like I said  ANNOYING!
hit:5169_conv:10339,angry,Speaker 238:i was furious yesterday when i saw my dog had gotten out of the gate | Speaker 448:Oh no  were you able to track it down? | Speaker 238:no still looking | Speaker 448:Aw sorry to hear that  hope he/she is fine and you'll able to find it.,i was furious yesterday when i saw my dog had gotten out of the gate,emotion: angry dialogue: Speaker 238:i was furious yesterday when i saw my dog had gotten out of the gate | Speaker 448:Oh no  were you able to track it down? | Speaker 238:no still looking | Speaker 448:Aw sorry to hear that  hope he/she is fine and you'll able to find it.
hit:5170_conv:10341,sad,Speaker 126:I was sad when my dog died. He was my friend | Speaker 1:I am so sorry for your loss. How was was he? | Speaker 126:He 10 or so | Speaker 1:He had a good life  yea?,I was pretty sad when my dog died. He was my friend,emotion: sad dialogue: Speaker 126:I was sad when my dog died. He was my friend | Speaker 1:I am so sorry for your loss. How was was he? | Speaker 126:He 10 or so | Speaker 1:He had a good life  yea?
hit:5174_conv:10349,surprised,Speaker 123:My friends put together the best party for me. | Speaker 126:That was nice of them | Speaker 123:It was  I was so thankful for them! | Speaker 126:I bet you were,My friends put together the best party for my graduation.,emotion: surprised dialogue: Speaker 123:My friends put together the best party for me. | Speaker 126:That was nice of them | Speaker 123:It was  I was so thankful for them! | Speaker 126:I bet you were
hit:5179_conv:10359,embarrassed,Speaker 126:I was sad when I tripped in public. It was not a good look | Speaker 1:Must've been embarassing. | Speaker 126:It was badly | Speaker 1:Were you walking and suddenly tripped on something you didn't see?,I was pretty sad feeling when I tripped out in public. It was not good,emotion: embarrassed dialogue: Speaker 126:I was sad when I tripped in public. It was not a good look | Speaker 1:Must've been embarassing. | Speaker 126:It was badly | Speaker 1:Were you walking and suddenly tripped on something you didn't see?
hit:5188_conv:10376,impressed,Speaker 4:I really like the new BMW  it blew away my expectations. | Speaker 126:I would love that car | Speaker 4:I wish I could afford one but it is very expensive. | Speaker 126:I am in the same boat,I really like the new BMW_comma_ it blew away my expectations_comma_,emotion: impressed dialogue: Speaker 4:I really like the new BMW  it blew away my expectations. | Speaker 126:I would love that car | Speaker 4:I wish I could afford one but it is very expensive. | Speaker 126:I am in the same boat
hit:5190_conv:10380,anxious,"Speaker 56:My almost 16 year old daughter wants to get her ear cartilage pierced. | Speaker 1:Oh  how do you feel about that? | Speaker 56:I'm not so sure  it has to be done at a tattoo shop and we didn't have such a great experience when she was little and had her ears pierced.  I'm thinking it's more of a ""follow the crowd"" kinda thing than her truly wanting it. | Speaker 1:Are you going to allow it then?",My daughter wants to get her cartilage pierced.  We have to go to a tattoo shop to have this done.  I'm not so sure about allowing her to do this.,"emotion: anxious dialogue: Speaker 56:My almost 16 year old daughter wants to get her ear cartilage pierced. | Speaker 1:Oh  how do you feel about that? | Speaker 56:I'm not so sure  it has to be done at a tattoo shop and we didn't have such a great experience when she was little and had her ears pierced.  I'm thinking it's more of a ""follow the crowd"" kinda thing than her truly wanting it. | Speaker 1:Are you going to allow it then?"
hit:5193_conv:10387,prepared,Speaker 448:I'm prepared to buy another car soon  mine is on it's last leg. | Speaker 469:Ah  that's too bad. But exciting at the same time! Do you have a particular car in mind? | Speaker 448:Probably a used Toyota in 2008-2012 range with low mileage. They last forever. | Speaker 469:Yes  I heard the same thing! Cheap on parts too!,I'm prepared to buy another car soon_comma_ mine is on it's last leg.,emotion: prepared dialogue: Speaker 448:I'm prepared to buy another car soon  mine is on it's last leg. | Speaker 469:Ah  that's too bad. But exciting at the same time! Do you have a particular car in mind? | Speaker 448:Probably a used Toyota in 2008-2012 range with low mileage. They last forever. | Speaker 469:Yes  I heard the same thing! Cheap on parts too!
hit:5201_conv:10402,anxious,Speaker 296:Going to the store today was a bit hard.  | Speaker 273:It was? What made it hard specifically? Hopefully nothing too bad happened. | Speaker 296:Not too bad! I do not like big stores or being around people sometimes but you still have to run errands. I just swallow the panic on those days as best as I can. | Speaker 273:Yeah  I'm with you. I hate going to especially Walmart  because it's so freaking crowded all the time. It's a hassle getting even the shortest shopping list. But I'm on a budget and it's where I have to go. | Speaker 296:Try the big A store online as it is cheaper then walmart a lot. Do you know you can get pickup also at walmart for free? Helps if you don't want to shop there. I feel you on that- I don't like big stores especially! | Speaker 273:Thanks for the awesome tip. I appreciate you trying to think of an alternative for me! I'll give it a look.,Going to the store today was a bit hard. I do not like big stores or being around people sometimes but I have too.,emotion: anxious dialogue: Speaker 296:Going to the store today was a bit hard.  | Speaker 273:It was? What made it hard specifically? Hopefully nothing too bad happened. | Speaker 296:Not too bad! I do not like big stores or being around people sometimes but you still have to run errands. I just swallow the panic on those days as best as I can. | Speaker 273:Yeah  I'm with you. I hate going to especially Walmart  because it's so freaking crowded all the time. It's a hassle getting even the shortest shopping list. But I'm on a budget and it's where I have to go. | Speaker 296:Try the big A store online as it is cheaper then walmart a lot. Do you know you can get pickup also at walmart for free? Helps if you don't want to shop there. I feel you on that- I don't like big stores especially! | Speaker 273:Thanks for the awesome tip. I appreciate you trying to think of an alternative for me! I'll give it a look.
hit:5208_conv:10416,anxious,Speaker 1:I'm finally going to get to talk to a girl I contacted onine | Speaker 469:That sounds fun! Do you have a first date planned? | Speaker 1:haha I hope I get a date! We're just talking first. | Speaker 469:Ah okay  good plan. I'm sure she will go out with you. Just don't sound too desperate. ,I'm finally going to get to talk to a girl I contacted onine.,emotion: anxious dialogue: Speaker 1:I'm finally going to get to talk to a girl I contacted onine | Speaker 469:That sounds fun! Do you have a first date planned? | Speaker 1:haha I hope I get a date! We're just talking first. | Speaker 469:Ah okay  good plan. I'm sure she will go out with you. Just don't sound too desperate. 
hit:5211_conv:10422,devastated,Speaker 322:I lost my grandmother's wedding ring. | Speaker 284:How did you do that can you remember the last place you had it?  | Speaker 322:I have no clue where it is.  I am so hurt about it. | Speaker 284:I know was it an important sentiment to your family? I hope it comes up eventually.,I lost my grandmother's wedding ring.  I am so hurt about it.,emotion: devastated dialogue: Speaker 322:I lost my grandmother's wedding ring. | Speaker 284:How did you do that can you remember the last place you had it?  | Speaker 322:I have no clue where it is.  I am so hurt about it. | Speaker 284:I know was it an important sentiment to your family? I hope it comes up eventually.
hit:5212_conv:10424,nostalgic,Speaker 9:Lightning storms always remind me of you. | Speaker 126:Why is that | Speaker 9:We had a night that was unforgetable. | Speaker 126:That does sound fun,Lightning storms always remind me of you.,emotion: nostalgic dialogue: Speaker 9:Lightning storms always remind me of you. | Speaker 126:Why is that | Speaker 9:We had a night that was unforgetable. | Speaker 126:That does sound fun
hit:5214_conv:10429,hopeful,Speaker 126:I ma hoping my brother comes home this weekend. There is still time | Speaker 448:Have you talked to him about it? Why wouldn't he be able? | Speaker 126:He is busy with work | Speaker 448:Ah  work always seems to find a way to get in the way.,I was hoping my brother would come home this week. He still might,emotion: hopeful dialogue: Speaker 126:I ma hoping my brother comes home this weekend. There is still time | Speaker 448:Have you talked to him about it? Why wouldn't he be able? | Speaker 126:He is busy with work | Speaker 448:Ah  work always seems to find a way to get in the way.
